name_len,desc_len,mrtDisp,cityDisp,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,availability_30,availability_90,availability_365,accommodates,bedrooms,beds,amenities_Count,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,host_response_time_a few days or more,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_Ang Mo Kio,neighbourhood_Bedok,neighbourhood_Bishan,neighbourhood_Bukit Batok,neighbourhood_Bukit Merah,neighbourhood_Bukit Panjang,neighbourhood_Bukit Timah,neighbourhood_Central Water Catchment,neighbourhood_Choa Chu Kang,neighbourhood_Clementi,neighbourhood_Downtown Core,neighbourhood_Geylang,neighbourhood_Hougang,neighbourhood_Jurong East,neighbourhood_Jurong West,neighbourhood_Kallang,neighbourhood_Mandai,neighbourhood_Marina South,neighbourhood_Marine Parade,neighbourhood_Museum,neighbourhood_Newton,neighbourhood_Novena,neighbourhood_Orchard,neighbourhood_Outram,neighbourhood_Pasir Ris,neighbourhood_Punggol,neighbourhood_Queenstown,neighbourhood_River Valley,neighbourhood_Rochor,neighbourhood_Sembawang,neighbourhood_Sengkang,neighbourhood_Serangoon,neighbourhood_Singapore River,neighbourhood_Southern Islands,neighbourhood_Tampines,neighbourhood_Tanglin,neighbourhood_Toa Payoh,neighbourhood_Western Water Catchment,neighbourhood_Woodlands,neighbourhood_Yishun,neighbourhood_group_cleansed_Central Region,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Apartment,property_type_Condominium,property_type_Home,property_type_Hostel,property_type_Hotel,property_type_House,property_type_Others,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_qty_0,bathroom_qty_1,bathroom_qty_10,bathroom_qty_13,bathroom_qty_16,bathroom_qty_2,bathroom_qty_3,bathroom_qty_4,bathroom_qty_5,bathroom_qty_6,bathroom_qty_7,bathroom_qty_8,bathroom_qty_9,bathroom_qty_Private,bathroom_qty_Shared,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private,bathroom_type_shared
5,155,0.2323247975106048,3.4591409862904428,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,28,1,30.0,2,0.04,5.0,5.0,4.5,5.0,5.0,5.0,5.0,74,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,131,0.0787032519369261,16.381017276107134,0.9031531933899126,0.8099871794871844,0,1,1,0.0,0.0,0.0,2,1.0,1.0,21,0,38.0,17,0.34,4.82,4.94,4.94,5.0,5.0,4.35,4.71,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,139,0.1484856992018448,11.854696458301188,0.9031531933899126,0.8099871794871844,0,1,1,0.9666666666666668,0.9888888888888888,0.4904109589041096,2,1.0,1.0,35,0,109.0,63,1.22,4.89,4.86,4.87,4.87,4.92,4.76,4.84,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,145,0.1720990169072596,0.8939875034356151,0.9,1.0,0,1,1,0.0,0.0,0.726027397260274,1,1.0,1.0,27,1,45.0,1,0.02,3.0,4.0,3.0,4.0,5.0,5.0,3.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,149,0.7035882112890838,3.866562535615553,1.0,0.99,1,1,1,0.0,0.1888888888888888,0.5424657534246575,1,1.0,1.0,28,1,62.0,34,0.68,4.71,4.74,4.62,4.91,5.0,4.85,4.65,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,148,0.7780862208885665,2.523615915736881,1.0,1.0,0,1,1,0.3666666666666666,0.1222222222222222,0.6301369863013698,2,1.0,1.0,22,0,85.0,6,0.15,5.0,5.0,5.0,4.83,5.0,4.67,4.67,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,146,0.2339810972011518,4.955238444968058,0.9,1.0,0,1,1,0.0,0.5555555555555556,0.8904109589041096,1,1.0,1.0,27,1,39.0,2,0.04,3.5,3.5,2.5,4.0,4.0,4.5,3.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,148,0.2574903490433409,1.2314036012506495,0.95,0.23,0,1,1,0.4666666666666667,0.7333333333333333,0.9342465753424658,6,3.0,4.0,64,0,630.0,5,0.1,4.8,4.4,5.0,5.0,5.0,5.0,4.4,180,176,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,143,0.399903742992467,3.264179870426032,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,29,1,69.0,1,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,166,0.1831022425929708,6.795930480147468,1.0,0.36,1,1,1,0.0,0.0111111111111111,0.7561643835616438,2,1.0,1.0,29,0,133.0,8,0.16,5.0,4.88,4.75,4.88,5.0,5.0,5.0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,112,0.6828290772392924,6.530383507487134,1.0,0.67,0,1,1,0.0,0.0,0.6410958904109589,3,2.0,2.0,23,0,120.0,1,0.03,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,151,0.5207101203934896,3.219380769770551,0.9,1.0,0,1,1,0.0,0.5666666666666667,0.8931506849315068,1,1.0,1.0,31,1,60.0,3,0.06,4.33,5.0,4.33,5.0,4.33,5.0,4.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,164,0.3017397513997006,3.377331934676772,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,17,1,49.0,1,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,17,0.1859980826601478,5.240210993341986,0.9031531933899126,1.0,0,1,1,1.0,1.0,0.2465753424657534,2,1.0,1.0,24,1,50.0,5,0.1,4.6,4.8,4.8,5.0,4.8,5.0,5.0,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,149,0.0097267869270679,0.722374460680076,0.9,1.0,0,1,1,0.7,0.9,0.9753424657534246,1,1.0,1.0,26,1,40.0,1,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,62,0.4853671548897649,2.7132205605665742,0.9031531933899126,0.8099871794871844,0,1,1,1.0,1.0,0.2493150684931507,2,1.0,1.0,12,1,99.0,1,0.02,0.0,4.5999688352162,4.473590038314174,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,151,0.3537699370534805,4.986932669765509,1.0,0.75,0,1,1,0.0,0.1555555555555555,0.7917808219178082,3,1.0,1.0,20,0,55.0,42,0.86,4.56,4.71,4.56,4.85,4.88,4.46,4.56,9,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,58,0.630156430401482,7.477694389677048,1.0,0.8099871794871844,0,1,0,0.0,0.2222222222222222,0.3041095890410959,4,1.0,2.0,18,0,80.0,6,0.12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.6590626211715964,7.439163562192063,1.0,0.8099871794871844,0,1,0,0.0,0.1333333333333333,0.2821917808219178,2,1.0,2.0,15,0,80.0,5,0.1,5.0,5.0,5.0,4.8,5.0,4.8,4.6,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,15,0.4583192546889451,7.341607422664643,1.0,0.8099871794871844,0,1,0,0.7333333333333333,0.9111111111111112,0.9753424657534246,2,1.0,1.0,20,0,80.0,2,0.05,5.0,5.0,5.0,5.0,4.5,5.0,4.5,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,23,1.2914446145946483,17.191451593951463,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,2,1.0,1.0,14,0,50.0,1,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,48,0.5623786660028953,4.842868502682343,0.0,0.8099871794871844,0,1,1,1.0,1.0,1.0,3,1.0,2.0,24,1,150.0,29,0.59,4.48,4.59,4.45,4.86,4.76,4.59,4.45,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,154,0.1661919033130953,5.959999285018012,0.95,0.23,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,4,2.0,2.0,39,0,360.0,1,0.12,5.0,5.0,5.0,5.0,5.0,5.0,4.0,180,176,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,151,0.3953423895330041,3.288429317217031,0.8,0.86,0,1,1,0.0,0.0,0.7232876712328767,1,1.0,1.0,27,1,59.0,1,0.02,5.0,4.0,4.0,5.0,5.0,5.0,4.0,46,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,159,0.3278521000219643,3.3536066124114523,0.8,0.86,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,15,1,30.0,1,0.02,5.0,4.0,4.0,4.0,5.0,4.0,4.0,46,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,53,0.8606790040759295,8.036091032867033,1.0,0.29,0,1,1,0.0,0.0,0.0,2,1.0,1.0,17,0,45.0,1,0.03,4.0,5.0,2.0,5.0,5.0,5.0,5.0,8,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,74,0.8606790040759295,8.036091032867033,1.0,0.29,0,1,1,0.0,0.0,0.0,3,1.0,1.0,15,0,50.0,2,0.04,3.0,5.0,3.0,5.0,3.5,4.5,2.5,8,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,79,0.225946633448752,0.6775764304758732,0.9031531933899126,1.0,0,1,1,0.0,0.0,0.3780821917808219,6,1.0,36.0,15,1,40.0,46,0.94,4.39,4.45,3.91,4.45,4.41,4.86,4.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,153,0.7539331764337285,13.049508141865967,0.9031531933899126,0.8099871794871844,0,1,0,1.0,1.0,0.7424657534246575,2,1.0,1.0,16,1,180.0,2,0.05,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,169,0.3838296609269276,2.229701868291794,1.0,0.5,0,1,1,0.0,0.2222222222222222,0.8082191780821918,3,1.0,1.0,24,1,145.0,26,0.53,4.69,4.73,4.65,5.0,4.96,4.88,4.58,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,167,0.2057968824193692,3.36890652142306,0.9,0.83,0,1,1,0.0,0.2,0.8027397260273973,3,1.0,1.0,16,0,54.0,39,0.83,4.56,4.87,4.56,4.72,4.95,4.85,4.44,9,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,173,0.6312911107228019,6.962207783728024,0.92,0.64,0,1,1,0.8666666666666667,0.9555555555555556,0.989041095890411,2,1.0,1.0,19,0,223.0,7,0.14,4.17,3.83,4.0,4.17,4.33,4.0,4.0,16,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,158,0.2029754765325103,1.032547507236805,0.9031531933899126,0.8099871794871844,0,1,1,0.0,0.0,0.0,4,1.0,2.0,28,1,170.0,106,2.16,4.84,4.89,4.8,4.92,4.98,4.92,4.7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,146,0.356795772672168,3.090131674230415,0.9,1.0,0,1,1,0.0,0.0,0.7232876712328767,1,1.0,1.0,27,1,48.0,1,0.02,4.0,4.0,4.0,4.0,4.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,139,0.0832940917811014,0.6111378952978543,1.0,0.99,0,1,1,0.0333333333333333,0.2,0.4602739726027397,3,1.0,1.0,23,1,222.0,18,0.72,4.39,4.5,4.67,4.83,4.61,4.67,4.44,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,168,0.6313072334467085,6.973135388197028,0.99,0.82,0,1,1,0.6333333333333333,0.8777777777777778,0.96986301369863,3,1.0,1.0,30,0,203.0,1,0.03,4.0,5.0,4.0,4.0,4.0,5.0,5.0,44,2,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,113,0.6751468879509901,13.103070964875217,1.0,0.67,0,1,0,0.4,0.8,0.2,1,1.0,1.0,19,0,64.0,19,0.42,4.39,4.44,4.17,4.67,4.72,4.56,4.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,153,0.126349629732753,0.8342198608909448,0.9,1.0,0,1,1,0.0,0.0,0.726027397260274,1,1.0,1.0,28,1,79.0,1,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,1.3715342438723732,15.795191403742754,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,2,1.0,1.0,12,0,300.0,1,0.02,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,173,0.4773791154029773,1.302339413413533,1.0,0.84,0,1,1,0.0,0.0,0.0,4,2.0,2.0,30,1,206.0,1,0.03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,143,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,173,0.3411206708751413,1.1001875047168916,1.0,0.84,0,1,1,0.0,0.0,0.0,2,1.0,1.0,27,1,155.0,2,0.05,5.0,5.0,4.0,5.0,5.0,5.0,3.5,143,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,151,0.1397019986059745,0.7437292766610099,0.9,1.0,0,1,1,0.0,0.5666666666666667,0.8931506849315068,1,1.0,1.0,14,1,48.0,2,0.05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,159,0.2621633610121706,4.103711778119632,0.0,0.0,0,1,1,1.0,1.0,1.0,10,1.0,10.0,10,0,25.0,1,0.02,4.0,3.0,2.0,3.0,2.0,3.0,5.0,30,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,159,0.2343395099024535,4.083336110423182,0.0,0.0,0,1,1,1.0,1.0,1.0,10,1.0,10.0,10,0,22.0,22,0.46,4.18,4.64,4.18,4.82,4.77,4.73,4.5,30,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,160,0.1751658987037456,5.233672842439876,1.0,1.0,0,1,1,0.0,0.0,0.0,3,1.0,1.0,15,0,80.0,9,0.19,5.0,4.88,4.75,5.0,4.88,5.0,4.75,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,148,0.4244379436897511,2.3153832758525867,1.0,1.0,0,1,1,0.8,0.9333333333333332,0.9835616438356164,2,1.0,1.0,7,1,174.0,2,1.4,3.5,4.5,3.0,5.0,4.0,4.5,3.0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
